index,success,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,release_date,popularity,artist,track,country,indie,other,minutes,rap/hip-hop,rock,edm,jazz,pop
Rico Nasty: Life Back,0,14.3,82.3,72.3,0.0,2,10.5,-4.881,1,24.2,160.064,53.5,2018-06-15,34,Rico Nasty,Life Back,0,0,0,2.401683333333333,1,0,0,0,0
Rico Nasty: Transformer (feat. Lil Gnar),0,1.77,83.7,61.1,0.0,1,9.6,-5.254,1,39.9,139.999,16.0,2018-06-15,35,Rico Nasty,Transformer (feat. Lil Gnar),0,0,0,3.0307666666666666,1,0,0,0,0
Rico Nasty: Why Oh Why,0,15.2,71.2,82.2,0.0,5,11.7,-3.478,0,16.6,169.97299999999998,49.2,2018-06-15,34,Rico Nasty,Why Oh Why,0,0,0,2.5936,1,0,0,0,0
Rico Nasty: Rage,0,3.7199999999999998,83.6,90.1,0.038700000000000005,2,13.600000000000001,-3.3510000000000004,1,32.1,140.031,72.8,2018-06-15,51,Rico Nasty,Rage,0,0,0,2.34285,1,0,0,0,0
Rico Nasty: Lala,0,34.6,70.7,48.3,0.000156,4,21.7,-7.22,0,27.3,139.995,42.5,2018-06-15,37,Rico Nasty,Lala,0,0,0,2.971433333333333,1,0,0,0,0
SOPHIE: It's Okay To Cry,0,39.5,57.9,23.2,5.53,8,34.4,-18.227999999999998,1,4.34,127.15100000000001,20.0,2018-06-14,36,SOPHIE,It's Okay To Cry,0,1,0,3.84375,0,0,0,0,1
SOPHIE: Ponyboy,0,0.049699999999999994,82.3,38.1,0.0542,1,14.000000000000002,-7.372000000000001,1,8.89,107.99600000000001,46.0,2018-06-14,38,SOPHIE,Ponyboy,0,1,0,3.2406333333333333,0,0,0,0,1
SOPHIE: Faceshopping,0,5.28,63.6,44.1,0.152,1,6.84,-7.273,1,24.7,114.045,30.4,2018-06-14,39,SOPHIE,Faceshopping,0,1,0,3.9489666666666667,0,0,0,0,1
SOPHIE: Is It Cold In The Water?,0,0.0781,23.3,39.0,0.022799999999999997,0,14.099999999999998,-6.943,0,3.36,159.667,5.65,2018-06-14,34,SOPHIE,Is It Cold In The Water?,0,1,0,3.5368833333333334,0,0,0,0,1
SOPHIE: Infatuation,0,19.5,35.5,33.5,2.08,7,12.2,-10.414000000000001,0,3.5700000000000003,74.533,3.95,2018-06-14,31,SOPHIE,Infatuation,0,1,0,4.67145,0,0,0,0,1
SOPHIE: Not Okay,0,1.49,52.0,43.6,71.0,1,11.3,-10.104,1,7.290000000000001,90.774,29.600000000000005,2018-06-14,28,SOPHIE,Not Okay,0,1,0,1.8083333333333333,0,0,0,0,1
SOPHIE: Pretending,0,65.7,20.4,42.3,82.3,2,11.6,-11.55,1,4.130000000000001,137.06,3.71,2018-06-14,26,SOPHIE,Pretending,0,1,0,5.884716666666667,0,0,0,0,1
SOPHIE: Immaterial,0,11.5,77.6,71.7,0.755,2,32.7,-4.897,1,8.36,139.995,82.8,2018-06-14,44,SOPHIE,Immaterial,0,1,0,3.880116666666667,0,0,0,0,1
SOPHIE: Whole New World/Pretend World,0,0.13999999999999999,47.7,55.00000000000001,46.1,1,63.6,-9.357000000000001,1,9.01,124.54799999999999,21.1,2018-06-14,29,SOPHIE,Whole New World/Pretend World,0,1,0,9.105933333333333,0,0,0,0,1
The Carters: SUMMER,1,11.3,59.599999999999994,56.49999999999999,0.00127,10,32.3,-6.388999999999999,1,6.9,135.328,53.900000000000006,2018-06-16,49,The Carters,SUMMER,0,0,0,4.753333333333333,1,0,0,0,0
The Carters: APESHIT,1,1.3299999999999998,70.5,78.4,0.0,2,16.8,-6.477,1,27.1,160.035,37.7,2018-06-16,64,The Carters,APESHIT,0,0,0,4.4142166666666665,1,0,0,0,0
The Carters: BOSS,1,18.7,81.3,48.8,0.013200000000000002,11,23.1,-7.737,0,25.7,139.983,68.8,2018-06-16,52,The Carters,BOSS,0,0,0,4.068883333333333,1,0,0,0,0
The Carters: NICE,1,9.2,91.2,53.29999999999999,0.000148,1,17.4,-5.587000000000001,1,6.18,119.92200000000001,20.8,2018-06-16,53,The Carters,NICE,0,0,0,3.8946666666666667,1,0,0,0,0
The Carters: 713,0,18.6,49.8,66.6,0.0,6,7.9399999999999995,-5.907,0,38.1,177.84400000000002,39.9,2018-06-16,46,The Carters,713,0,0,0,3.223116666666667,1,0,0,0,0
The Carters: FRIENDS,1,13.699999999999998,75.0,57.3,0.0018899999999999998,10,13.3,-8.391,0,7.79,143.94799999999998,30.3,2018-06-16,50,The Carters,FRIENDS,0,0,0,5.738216666666666,1,0,0,0,0
The Carters: HEARD ABOUT US,0,37.3,68.3,43.7,0.0,11,10.2,-9.867,0,14.000000000000002,116.919,19.8,2018-06-16,49,The Carters,HEARD ABOUT US,0,0,0,3.167116666666667,1,0,0,0,0
The Carters: BLACK EFFECT,0,18.1,45.9,68.6,0.0,0,48.1,-6.5920000000000005,0,45.3,147.703,54.50000000000001,2018-06-16,46,The Carters,BLACK EFFECT,0,0,0,5.250666666666667,1,0,0,0,0
The Carters: LOVEHAPPY,0,1.13,65.0,90.6,0.0,0,16.6,-5.284,1,22.9,81.994,57.9,2018-06-16,48,The Carters,LOVEHAPPY,0,0,0,3.8171166666666667,1,0,0,0,0
Bebe Rexha: Ferrari,0,1.6099999999999999,57.70000000000001,48.0,0.0,8,10.4,-5.9079999999999995,1,2.97,76.54,42.2,2018-06-22,55,Bebe Rexha,Ferrari,0,0,0,3.5423833333333334,0,0,0,0,1
Bebe Rexha: I'm a Mess,1,0.281,63.0,69.4,0.0,11,7.19,-6.257000000000001,0,2.53,97.005,21.6,2018-06-22,79,Bebe Rexha,I'm a Mess,0,0,0,3.25865,0,0,0,0,1
Bebe Rexha: 2 Souls on Fire (feat. Quavo),0,18.1,71.3,59.20000000000001,0.0,4,33.8,-4.621,0,2.7199999999999998,106.01299999999999,61.9,2018-06-22,58,Bebe Rexha,2 Souls on Fire (feat. Quavo),0,0,0,2.8382833333333335,0,0,0,0,1
Bebe Rexha: Shining Star,0,33.1,75.1,55.00000000000001,0.00534,11,18.6,-8.425,0,4.569999999999999,130.092,56.99999999999999,2018-06-22,49,Bebe Rexha,Shining Star,0,0,0,3.1062166666666666,0,0,0,0,1
Bebe Rexha: Knees,0,7.8100000000000005,77.7,57.70000000000001,0.000102,11,8.690000000000001,-6.872000000000001,0,3.5700000000000003,109.01899999999999,38.1,2018-06-22,67,Bebe Rexha,Knees,0,0,0,3.443016666666667,0,0,0,0,1
Bebe Rexha: I Got You,0,4.9799999999999995,60.6,88.7,0.000347,9,9.58,-4.782,0,5.2,97.97200000000001,34.9,2018-06-22,60,Bebe Rexha,I Got You,0,0,0,3.19645,0,0,0,0,1
Bebe Rexha: Self Control,0,5.93,65.2,77.3,0.0,11,6.15,-4.815,0,3.37,97.515,18.3,2018-06-22,63,Bebe Rexha,Self Control,0,0,0,2.90845,0,0,0,0,1
Bebe Rexha: Sad,0,44.0,68.6,70.8,0.0,5,16.0,-4.4319999999999995,0,4.279999999999999,128.001,31.2,2018-06-22,49,Bebe Rexha,Sad,0,0,0,3.094,0,0,0,0,1
Bebe Rexha: Mine,0,56.8,60.3,49.4,0.0,5,10.9,-7.397,0,19.9,174.063,47.0,2018-06-22,48,Bebe Rexha,Mine,0,0,0,2.85445,0,0,0,0,1
Bebe Rexha: Steady (feat. Tory Lanez),0,13.5,66.6,64.2,0.006409999999999999,8,11.8,-6.31,0,4.2700000000000005,94.01799999999999,32.1,2018-06-22,54,Bebe Rexha,Steady (feat. Tory Lanez),0,0,0,3.2386666666666666,0,0,0,0,1
Bebe Rexha: Don't Get Any Closer,0,1.09,55.50000000000001,49.9,0.0,9,7.969999999999999,-7.147,0,3.2399999999999998,124.963,19.9,2018-06-22,49,Bebe Rexha,Don't Get Any Closer,0,0,0,2.8131166666666667,0,0,0,0,1
Bebe Rexha: Grace,0,81.4,46.9,30.9,0.0,0,16.6,-10.357999999999999,0,3.29,165.88,26.5,2018-06-22,53,Bebe Rexha,Grace,0,0,0,3.2817833333333333,0,0,0,0,1
Bebe Rexha: Pillow,0,13.3,62.2,47.6,0.0,6,26.899999999999995,-8.943,0,3.7800000000000002,77.023,21.3,2018-06-22,48,Bebe Rexha,Pillow,0,0,0,3.6077833333333333,0,0,0,0,1
Bebe Rexha: Meant to Be (feat. Florida Georgia Line),1,4.760000000000001,64.2,77.2,0.0,10,6.460000000000001,-6.61,1,8.48,153.995,58.9,2018-06-22,69,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),0,0,0,2.73675,0,0,0,0,1
Dawes: Living In The Future,0,28.800000000000004,56.49999999999999,50.8,0.0817,11,18.0,-5.671,0,3.06,127.49600000000001,47.4,2018-06-22,35,Dawes,Living In The Future,1,1,0,4.84595,0,1,0,0,1
Dawes: Stay Down,0,61.6,73.2,49.4,0.0481,4,10.9,-10.033,1,3.2800000000000002,115.85700000000001,76.5,2018-06-22,33,Dawes,Stay Down,1,1,0,3.3392,0,1,0,0,1
Dawes: Crack The Case,0,62.9,53.1,47.6,0.257,5,8.01,-11.328,1,3.45,130.232,23.9,2018-06-22,50,Dawes,Crack The Case,1,1,0,5.914033333333333,0,1,0,0,1
Dawes: Feed The Fire,0,33.1,69.8,61.8,0.518,0,16.6,-6.909,1,2.81,120.919,83.4,2018-06-22,44,Dawes,Feed The Fire,1,1,0,5.95795,0,1,0,0,1
Dawes: My Greatest Invention,0,66.0,63.2,32.3,0.17600000000000002,9,12.1,-10.357000000000001,1,2.97,103.74,37.3,2018-06-22,28,Dawes,My Greatest Invention,1,1,0,5.776,0,1,0,0,1
Dawes: Telescope,0,28.800000000000004,75.8,54.79999999999999,41.8,5,7.66,-10.34,1,4.43,142.025,93.6,2018-06-22,27,Dawes,Telescope,1,1,0,6.5713333333333335,0,1,0,0,1
Dawes: I Can't Love,0,55.7,65.0,42.9,6.36,7,55.3,-11.877,1,2.9,121.82799999999999,50.9,2018-06-22,31,Dawes,I Can't Love,1,1,0,5.583333333333333,0,1,0,0,1
Dawes: Mistakes We Should Have Made,0,38.0,55.1,69.8,0.0598,7,12.0,-6.4510000000000005,1,3.39,155.575,55.60000000000001,2018-06-22,27,Dawes,Mistakes We Should Have Made,1,1,0,3.804883333333333,0,1,0,0,1
Dawes: Never Gonna Say Goodbye,0,83.5,59.599999999999994,31.900000000000002,0.0163,5,12.4,-11.579,1,3.4799999999999995,80.64399999999999,35.6,2018-06-22,34,Dawes,Never Gonna Say Goodbye,1,1,0,3.937333333333333,0,1,0,0,1
Dawes: Time Flies Either Way,0,71.6,63.3,28.800000000000004,0.0446,2,13.200000000000001,-11.624,1,2.73,105.287,16.3,2018-06-22,27,Dawes,Time Flies Either Way,1,1,0,5.895333333333333,0,1,0,0,1
Death Grips: Death Grips Is Online,0,0.38799999999999996,52.2,96.2,5.28,6,40.6,-4.814,1,7.6499999999999995,146.392,41.5,2018-06-22,45,Death Grips,Death Grips Is Online,0,0,0,3.5277,1,0,0,0,0
Death Grips: Flies,0,4.37,40.4,93.2,0.00115,7,66.0,-5.932,1,42.0,157.042,18.8,2018-06-22,39,Death Grips,Flies,0,0,0,2.5435333333333334,1,0,0,0,0
Death Grips: Black Paint,0,5.33,48.6,99.5,0.029799999999999997,11,67.4,-3.611,1,6.36,117.26,14.2,2018-06-22,43,Death Grips,Black Paint,0,0,0,3.808683333333333,1,0,0,0,0
Death Grips: Linda's In Custody,0,41.5,64.4,83.2,0.005920000000000001,6,25.7,-7.656000000000001,1,7.6899999999999995,91.523,32.4,2018-06-22,37,Death Grips,Linda's In Custody,0,0,0,3.5021666666666667,1,0,0,0,0
Death Grips: The Horn Section,0,15.7,31.7,94.7,72.2,7,23.8,-9.437000000000001,1,19.7,114.43799999999999,19.4,2018-06-22,34,Death Grips,The Horn Section,0,0,0,1.5303833333333334,1,0,0,0,0
Death Grips: Hahaha,0,15.7,56.10000000000001,96.3,20.9,2,9.74,-4.833,1,5.29,128.44899999999998,50.6,2018-06-22,39,Death Grips,Hahaha,0,0,0,3.5825,1,0,0,0,0
Death Grips: Shitshow,0,1.02,30.3,95.9,0.0,11,39.1,-5.385,1,22.4,116.586,6.34,2018-06-22,36,Death Grips,Shitshow,0,0,0,1.7443666666666666,1,0,0,0,0
Death Grips: Streaky,0,22.6,70.3,97.4,0.0,4,37.5,-5.406000000000001,0,21.0,117.35,63.4,2018-06-22,40,Death Grips,Streaky,0,0,0,2.93595,1,0,0,0,0
Death Grips: Dilemma,0,46.1,36.1,75.8,0.00146,0,93.4,-5.52,1,6.99,150.32299999999998,9.24,2018-06-22,37,Death Grips,Dilemma,0,0,0,3.89315,1,0,0,0,0
Death Grips: Little Richard,0,0.09119999999999999,48.4,92.9,9.68,9,34.4,-4.552,0,11.9,138.36,59.599999999999994,2018-06-22,33,Death Grips,Little Richard,0,0,0,2.423033333333333,1,0,0,0,0
Death Grips: The Fear,0,58.9,31.2,87.8,0.0,8,89.2,-6.301,1,4.75,82.632,34.9,2018-06-22,37,Death Grips,The Fear,0,0,0,3.3486333333333334,1,0,0,0,0
Death Grips: Outro,0,75.9,9.1,95.0,77.8,2,87.1,-8.64,1,7.2700000000000005,172.317,33.2,2018-06-22,31,Death Grips,Outro,0,0,0,1.0246166666666667,1,0,0,0,0
Death Grips: Disappointed,0,0.636,50.0,99.3,0.00112,2,5.0,-3.59,1,23.3,117.835,15.4,2018-06-22,34,Death Grips,Disappointed,0,0,0,3.3529,1,0,0,0,0
Gang Gang Dance: ( infirma terrae ),0,58.9,15.1,25.0,0.000581,4,59.9,-17.56,0,3.8,62.229,8.41,2018-06-22,12,Gang Gang Dance,( infirma terrae ),0,1,0,1.4084166666666667,0,1,0,0,1
Gang Gang Dance: J-TREE,0,25.6,29.9,73.2,1.38,3,12.6,-7.45,1,4.53,97.088,17.1,2018-06-22,23,Gang Gang Dance,J-TREE,0,1,0,5.85185,0,1,0,0,1
Gang Gang Dance: Lotus,0,7.37,67.4,69.4,4.279999999999999,3,13.3,-5.876,0,2.54,109.035,66.9,2018-06-22,33,Gang Gang Dance,Lotus,0,1,0,4.906516666666667,0,1,0,0,1
Gang Gang Dance: ( birth canal ),0,62.5,27.3,29.4,64.1,0,15.8,-20.781999999999996,0,4.84,129.778,26.200000000000003,2018-06-22,12,Gang Gang Dance,( birth canal ),0,1,0,1.7165833333333333,0,1,0,0,1
Gang Gang Dance: Kazuashita,0,3.2099999999999995,43.4,73.3,39.6,3,10.1,-7.117000000000001,1,4.73,132.05200000000002,11.6,2018-06-22,17,Gang Gang Dance,Kazuashita,0,1,0,8.117733333333334,0,1,0,0,1
Gang Gang Dance: Young Boy (Marika in Amerika),0,25.1,56.7,80.9,0.451,0,44.4,-5.806,0,6.4799999999999995,144.346,44.4,2018-06-22,15,Gang Gang Dance,Young Boy (Marika in Amerika),0,1,0,4.36555,0,1,0,0,1
Gang Gang Dance: Snake Dub,0,32.3,72.4,70.2,0.872,10,11.7,-7.88,0,24.5,96.95100000000001,86.5,2018-06-22,11,Gang Gang Dance,Snake Dub,0,1,0,3.379966666666667,0,1,0,0,1
"Gang Gang Dance: Too Much, Too Soon",0,8.05,50.4,68.8,0.897,1,39.5,-7.153,1,3.7800000000000002,83.727,11.8,2018-06-22,13,Gang Gang Dance,"Too Much, Too Soon",0,1,0,5.7722,0,1,0,0,1
Gang Gang Dance: ( novae terrae ),0,78.0,45.2,56.10000000000001,0.013999999999999999,1,69.7,-10.509,1,10.8,117.55799999999999,31.4,2018-06-22,9,Gang Gang Dance,( novae terrae ),0,1,0,1.3672833333333334,0,1,0,0,1
Gang Gang Dance: Salve on the Sorrow,0,2.06,32.3,52.5,0.0121,0,8.260000000000002,-10.177999999999999,1,3.05,127.196,8.63,2018-06-22,10,Gang Gang Dance,Salve on the Sorrow,0,1,0,5.462883333333333,0,1,0,0,1
Jack River: Her Smile,0,40.4,48.5,13.4,0.00010300000000000001,7,13.0,-11.616,0,3.02,104.249,17.7,2018-06-22,16,Jack River,Her Smile,0,1,0,3.0439833333333333,0,0,0,0,1
Jack River: Ballroom,0,15.0,51.300000000000004,72.5,0.0,4,8.41,-4.949,1,3.6000000000000005,122.88600000000001,13.600000000000001,2018-06-22,33,Jack River,Ballroom,0,1,0,3.2638333333333334,0,0,0,0,1
Jack River: Confess,0,3.01,48.3,53.0,0.0,5,16.9,-5.531000000000001,1,2.6599999999999997,79.998,31.5,2018-06-22,43,Jack River,Confess,0,1,0,3.3667833333333332,0,0,0,0,1
Jack River: Limo Song,0,0.255,59.699999999999996,81.5,0.062,9,41.0,-5.746,1,3.5000000000000004,110.0,52.2,2018-06-22,29,Jack River,Limo Song,0,1,0,3.7729833333333334,0,0,0,0,1
Jack River: Fool's Gold,0,1.79,45.1,65.4,0.0,10,10.5,-6.629,1,3.0,79.971,29.2,2018-06-22,43,Jack River,Fool's Gold,0,1,0,4.316533333333333,0,0,0,0,1
Jack River: Mars (feat. Reuben Rankin),0,97.7,44.0,45.4,59.5,4,39.5,-20.933000000000003,1,8.76,85.32,16.3,2018-06-22,10,Jack River,Mars (feat. Reuben Rankin),0,1,0,0.9895166666666667,0,0,0,0,1
Jack River: So High,0,1.1400000000000001,46.1,65.8,0.129,8,10.1,-5.8870000000000005,1,3.06,145.778,40.0,2018-06-22,22,Jack River,So High,0,1,0,3.4027333333333334,0,0,0,0,1
Jack River: Stardust & Rust,0,1.9300000000000002,43.8,62.5,0.0,11,10.6,-6.94,1,2.8899999999999997,99.54799999999999,35.3,2018-06-22,24,Jack River,Stardust & Rust,0,1,0,3.324866666666667,0,0,0,0,1
Jack River: Saturn (feat. Reuben Rankin),0,98.4,47.8,32.1,52.5,1,58.9,-21.79,1,13.5,92.891,46.8,2018-06-22,9,Jack River,Saturn (feat. Reuben Rankin),0,1,0,0.5666,0,0,0,0,1
Jack River: Fault Line,0,2.34,48.9,49.8,0.0,9,8.34,-5.26,1,2.74,88.015,47.9,2018-06-22,32,Jack River,Fault Line,0,1,0,2.851183333333333,0,0,0,0,1
Jack River: Fields,0,20.0,53.1,59.0,0.0,9,11.5,-6.689,1,3.1300000000000003,128.991,23.3,2018-06-22,16,Jack River,Fields,0,1,0,4.017266666666667,0,0,0,0,1
Jack River: Constellation Ball,0,1.29,41.4,68.5,0.0006680000000000001,9,14.899999999999999,-6.605,0,3.92,159.996,12.5,2018-06-22,19,Jack River,Constellation Ball,0,1,0,3.7529666666666666,0,0,0,0,1
Jack River: In Infinity,0,8.02,26.899999999999995,44.4,0.00504,2,12.0,-6.098,1,3.3000000000000003,113.993,28.6,2018-06-22,15,Jack River,In Infinity,0,1,0,4.815433333333333,0,0,0,0,1
Marshmello: Stars,0,1.32,50.7,96.0,97.1,8,7.03,-2.6189999999999998,1,3.94,142.029,80.1,2018-06-22,62,Marshmello,Stars,0,0,0,4.112683333333333,0,0,1,0,0
Marshmello: Together,0,0.11399999999999999,56.7,70.3,92.1,10,10.1,-2.08,0,3.11,142.019,30.9,2018-06-22,61,Marshmello,Together,0,0,0,4.112683333333333,0,0,1,0,0
Marshmello: Rooftops,0,2.92,70.4,90.7,0.0,10,19.5,-3.95,0,6.72,141.988,65.7,2018-06-22,60,Marshmello,Rooftops,0,0,0,2.95775,0,0,1,0,0
Marshmello: Check This Out,0,0.0874,62.4,97.0,54.79999999999999,0,54.50000000000001,-0.975,1,7.88,142.019,86.9,2018-06-22,59,Marshmello,Check This Out,0,0,0,3.661966666666667,0,0,1,0,0
Marshmello: Flashbacks,0,0.52,57.99999999999999,90.1,69.8,0,11.1,-0.958,1,3.26,142.031,42.7,2018-06-22,57,Marshmello,Flashbacks,0,0,0,2.7605666666666666,0,0,1,0,0
Marshmello: Tell Me,0,0.6509999999999999,55.8,91.9,78.9,1,19.6,-1.9480000000000002,1,4.26,150.049,83.9,2018-06-22,55,Marshmello,Tell Me,0,0,0,2.64,0,0,1,0,0
Marshmello: Paralyzed,0,0.696,50.0,95.6,0.138,9,53.29999999999999,-1.3630000000000002,0,4.68,141.975,12.3,2018-06-22,56,Marshmello,Paralyzed,0,0,0,3.661966666666667,0,0,1,0,0
Marshmello: Power,0,0.292,57.99999999999999,89.5,73.1,1,7.9,-3.702,0,3.6700000000000004,140.023,97.0,2018-06-22,53,Marshmello,Power,0,0,0,3.7,0,0,1,0,0
Marshmello: Imagine,0,0.16899999999999998,70.0,93.3,5.17,8,42.4,-1.3659999999999999,1,3.16,110.04700000000001,23.4,2018-06-22,54,Marshmello,Imagine,0,0,0,3.85455,0,0,1,0,0
Nine Inch Nails: Shit Mirror,0,0.273,29.7,94.3,88.8,2,27.800000000000004,-5.207000000000001,0,21.4,79.96,14.2,2018-06-22,44,Nine Inch Nails,Shit Mirror,0,0,0,3.1012,0,1,0,0,0
Nine Inch Nails: Ahead of Ourselves,0,11.9,59.8,98.6,72.4,7,11.0,-6.766,1,9.7,162.036,44.5,2018-06-22,37,Nine Inch Nails,Ahead of Ourselves,0,0,0,3.5093666666666667,0,1,0,0,0
Nine Inch Nails: Play the Goddamned Part,0,15.4,59.0,72.2,81.2,2,8.32,-8.003,1,3.83,152.086,39.2,2018-06-22,35,Nine Inch Nails,Play the Goddamned Part,0,0,0,4.85645,0,1,0,0,0
Nine Inch Nails: God Break Down the Door,0,26.899999999999995,33.0,97.1,94.5,0,15.5,-4.543,1,13.900000000000002,113.931,15.299999999999999,2018-06-22,35,Nine Inch Nails,God Break Down the Door,0,0,0,4.2493,0,1,0,0,0
Nine Inch Nails: I'm Not from This World,0,77.7,27.3,47.7,88.6,2,10.8,-14.56,0,9.73,192.02900000000002,19.1,2018-06-22,34,Nine Inch Nails,I'm Not from This World,0,0,0,6.697566666666667,0,1,0,0,0
Nine Inch Nails: Over and Out,0,41.6,37.4,57.49999999999999,81.8,2,6.710000000000001,-10.251,0,4.97,140.116,3.8699999999999997,2018-06-22,35,Nine Inch Nails,Over and Out,0,0,0,7.8316333333333334,0,1,0,0,0
Teyana Taylor: No Manners,0,24.3,49.8,60.8,0.00808,8,31.2,-5.2989999999999995,0,4.88,146.03799999999998,51.5,2018-06-23,48,Teyana Taylor,No Manners,0,1,0,1.6443666666666668,1,0,0,1,0
Teyana Taylor: Gonna Love Me,0,40.2,51.4,50.6,0.0025599999999999998,10,19.1,-7.095,0,28.000000000000004,88.044,31.2,2018-06-23,67,Teyana Taylor,Gonna Love Me,0,1,0,2.7833,1,0,0,1,0
Teyana Taylor: Issues/Hold On,0,83.3,52.800000000000004,52.300000000000004,0.000153,7,10.3,-4.82,1,5.2299999999999995,93.06,69.2,2018-06-23,65,Teyana Taylor,Issues/Hold On,0,1,0,3.09965,1,0,0,1,0
Teyana Taylor: Hurry,0,82.4,69.6,46.3,0.0,7,10.4,-8.562000000000001,1,12.6,81.35,53.0,2018-06-23,58,Teyana Taylor,Hurry,0,1,0,2.9033333333333333,1,0,0,1,0
Teyana Taylor: 3Way,0,78.7,44.9,30.7,0.0,6,14.2,-9.575,1,6.819999999999999,116.90100000000001,34.6,2018-06-23,53,Teyana Taylor,3Way,0,1,0,3.3939333333333335,1,0,0,1,0
Teyana Taylor: Rose In Harlem,0,46.8,54.29999999999999,56.7,0.0,2,17.1,-5.2410000000000005,0,12.9,143.744,35.1,2018-06-23,58,Teyana Taylor,Rose In Harlem,0,1,0,3.7138,1,0,0,1,0
Teyana Taylor: Never Would Have Made It,0,47.3,63.0,45.6,0.000261,4,21.6,-9.568,1,13.100000000000001,107.809,36.2,2018-06-23,49,Teyana Taylor,Never Would Have Made It,0,1,0,2.6654,1,0,0,1,0
Teyana Taylor: WTP,0,1.16,90.9,52.0,0.000291,2,6.77,-7.417000000000001,1,6.0600000000000005,119.825,57.60000000000001,2018-06-23,52,Teyana Taylor,WTP,0,1,0,2.7808333333333333,1,0,0,1,0
Bullet For My Valentine: Leap Of Faith,0,0.411,41.9,92.5,0.0,4,30.599999999999998,-6.055,1,9.31,142.517,24.5,2018-06-29,51,Bullet For My Valentine,Leap Of Faith,0,0,0,3.3211,1,1,0,0,0
Bullet For My Valentine: Over It,0,0.00769,37.4,97.1,0.0,11,32.2,-4.284,0,6.97,97.625,70.1,2018-06-29,59,Bullet For My Valentine,Over It,0,0,0,3.7977333333333334,1,1,0,0,0
Bullet For My Valentine: Letting You Go,0,0.877,45.9,90.3,0.0,5,16.8,-4.649,0,6.7299999999999995,76.185,36.4,2018-06-29,60,Bullet For My Valentine,Letting You Go,0,0,0,3.7275833333333335,1,1,0,0,0
Bullet For My Valentine: Not Dead Yet,0,0.11800000000000001,47.9,85.5,0.0,4,39.6,-5.297999999999999,0,4.03,137.105,16.0,2018-06-29,46,Bullet For My Valentine,Not Dead Yet,0,0,0,3.3643666666666667,1,1,0,0,0
Bullet For My Valentine: The Very Last Time,0,18.5,33.8,58.599999999999994,0.0144,7,10.1,-8.118,0,3.36,112.495,5.83,2018-06-29,47,Bullet For My Valentine,The Very Last Time,0,0,0,3.9511666666666665,1,1,0,0,0
Bullet For My Valentine: Piece Of Me,0,0.706,44.7,94.2,0.0,1,6.93,-4.561,1,7.22,138.775,19.8,2018-06-29,49,Bullet For My Valentine,Piece Of Me,0,0,0,3.43345,1,1,0,0,0
Bullet For My Valentine: Under Again,0,0.16,42.1,75.8,0.0,11,10.8,-6.067,0,6.1899999999999995,76.964,18.1,2018-06-29,46,Bullet For My Valentine,Under Again,0,0,0,4.176666666666667,1,1,0,0,0
Bullet For My Valentine: Gravity,0,0.7270000000000001,38.9,93.8,0.0,1,32.4,-4.133,0,8.39,164.03599999999997,37.8,2018-06-29,45,Bullet For My Valentine,Gravity,0,0,0,4.008766666666666,1,1,0,0,0
Bullet For My Valentine: Coma,0,0.6679999999999999,55.00000000000001,88.1,0.0,0,7.5200000000000005,-5.452000000000001,0,9.41,125.855,31.0,2018-06-29,44,Bullet For My Valentine,Coma,0,0,0,3.5594,1,1,0,0,0
Bullet For My Valentine: Don't Need You,0,0.016999999999999998,19.2,94.8,0.0,4,6.08,-5.476,0,16.9,151.945,5.17,2018-06-29,46,Bullet For My Valentine,Don't Need You,0,0,0,4.837833333333333,1,1,0,0,0
Bullet For My Valentine: Breathe Underwater,0,34.2,38.4,45.1,0.0,4,6.950000000000001,-10.031,0,2.91,77.999,24.0,2018-06-29,46,Bullet For My Valentine,Breathe Underwater,0,0,0,3.685966666666667,1,1,0,0,0
Drake: Survival,1,14.000000000000002,61.4,58.70000000000001,0.0,9,12.3,-9.111,0,29.4,84.45299999999999,15.299999999999999,2018-06-29,26,Drake,Survival,0,0,0,2.2697833333333333,1,0,0,0,0
Drake: Nonstop,1,1.04,91.2,40.5,4.2700000000000005,7,10.5,-8.132,1,15.7,154.985,42.8,2018-06-29,50,Drake,Nonstop,0,0,0,3.9769,1,0,0,0,0
Drake: Elevate,1,1.66,53.900000000000006,48.0,0.0,1,11.5,-8.707,1,29.9,74.26899999999999,5.489999999999999,2018-06-29,30,Drake,Elevate,0,0,0,3.082666666666667,1,0,0,0,0
Drake: Emotionless,1,2.45,41.3,67.0,0.0,1,7.960000000000001,-5.098,1,23.5,172.438,7.89,2018-06-29,30,Drake,Emotionless,0,0,0,5.036216666666666,1,0,0,0,0
Drake: God's Plan,1,3.2199999999999998,75.8,45.2,0.00829,7,58.3,-9.21,1,11.0,77.168,34.6,2018-06-29,53,Drake,God's Plan,0,0,0,3.3162166666666666,1,0,0,0,0
Drake: I'm Upset,1,35.4,89.6,59.599999999999994,0.000243,11,8.41,-8.215,0,25.900000000000002,149.984,41.6,2018-06-29,43,Drake,I'm Upset,0,0,0,3.57445,1,0,0,0,0
Drake: 8 Out Of 10,1,16.4,52.900000000000006,68.2,0.0,2,47.8,-7.941,1,78.6,170.601,33.3,2018-06-29,29,Drake,8 Out Of 10,0,0,0,3.262,1,0,0,0,0
